,date,daily_state_test,precipitation,temperature,total_population,female_percent,area,population_density,latitude,longitude,hospital_beds_ratio,ventilator_capacity_ratio,icu_beds_ratio,houses_density,less_than_high_school_diploma,percent_smokers,percent_diabetes,Religious_congregation_ratio,political_party,airport_distance,passenger_load_ratio,meat_plants,median_household_income,percent_insured,gdp_per_capita,immigrant_student_ratio,weekend,confirmed,death
26,2020-02-17,-1.1879112847325914,-0.6836250263275254,-1.1452619145294245,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,0.0,-2.2737367544323213e-08
27,2020-02-18,-1.1879112847325914,-0.5605704571764762,-1.22674043197482,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,0.0,-2.2737367544323213e-08
28,2020-02-19,-1.1879112847325914,0.7610764070756756,-1.0739682117647034,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,0.0,-2.2737367544323213e-08
29,2020-02-20,-1.1878734794006522,-0.6853246750727057,-1.5331628736606289,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,0.0,-2.2737367544323213e-08
30,2020-02-21,-1.1879112847325914,-0.6853246750727057,-1.964437095311257,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,0.0,-2.2737367544323213e-08
31,2020-02-22,-1.1879112847325914,-0.6853246750727057,-1.6293918123676907,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,1.5928079096479393,0.0,-2.2737367544323213e-08
32,2020-02-23,-1.1879112847325914,-0.6853246750727057,-1.095742643150973,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,1.5928079096479393,0.0,-2.2737367544323213e-08
33,2020-02-24,-1.1878356740687133,-0.6853246750727057,-0.7900226024776246,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,0.0,-2.2737367544323213e-08
34,2020-02-25,-1.1879112847325914,-0.6275366177365775,-0.5134522038213788,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,0.0,-2.2737367544323213e-08
35,2020-02-26,-1.1879112847325914,0.1451237018223577,-0.4742933473767167,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,0.0,-2.2737367544323213e-08
36,2020-02-27,-1.1879112847325914,2.086462498567224,-0.6595516144131226,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,0.0,-2.2737367544323213e-08
37,2020-02-28,-1.1878356740687133,1.2254204442589158,-1.1020642522631157,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,0.0,-2.2737367544323213e-08
38,2020-02-29,-1.1878734794006522,-0.6836250263275254,-1.4021650848367817,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,1.5928079096479393,0.0,-2.2737367544323213e-08
39,2020-03-01,-1.1877789660708045,-0.6853246750727057,-1.5468596934036047,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,1.5928079096479393,1.0,-2.2737367544323213e-08
40,2020-03-02,-1.1876655500749869,-0.6761465718487324,-1.2903077236024778,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,3.0,-2.2737367544323213e-08
41,2020-03-03,-1.187403275584659,-0.4915647181221587,-0.532417031157807,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,3.0,-2.2737367544323213e-08
42,2020-03-04,-1.1876429343853447,0.3568999354718153,-0.2444326160490813,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,9.0,-2.2737367544323213e-08
43,2020-03-05,-1.185090230610436,-0.6554108571575336,-0.5915943164575879,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,14.0,-2.2737367544323213e-08
44,2020-03-06,-1.186608665782357,-0.5972828700723695,-0.857804300180044,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,8.0,-2.2737367544323213e-08
45,2020-03-07,-1.1858285071135477,-0.083988949027938,-0.9796708758419072,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,1.5928079096479393,55.0,-2.2737367544323213e-08
46,2020-03-08,-1.1860889632022529,-0.6853246750727057,-0.926639599401154,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,1.5928079096479393,54.0,-2.2737367544323213e-08
47,2020-03-09,-1.186010129503163,-0.6832850965784893,-0.3775932146571292,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,74.0,-2.2737367544323213e-08
48,2020-03-10,-1.1857784194041814,-0.6492921216748846,-0.0707639657182705,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,83.0,-2.2737367544323213e-08
49,2020-03-11,-1.1820928350854136,-0.6098602707867032,-0.3199407248885643,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,44.0,-2.2737367544323213e-08
50,2020-03-12,-1.183302779925586,-0.6724073446093358,-0.7115292893351853,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,151.0,-2.2737367544323213e-08
51,2020-03-13,-1.1010761829579467,0.5618775741405517,-0.4906241709164188,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,118.0,-2.2737367544323213e-08
52,2020-03-14,-1.1761389308502974,1.17001189516604,-0.3348667464033458,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,1.5928079096479393,205.0,-2.2737367544323213e-08
53,2020-03-15,-1.1259432062498074,-0.6455528944354881,-0.6648196220065749,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,1.5928079096479393,192.0,-2.2737367544323213e-08
54,2020-03-16,-1.1476490417627014,-0.6853246750727057,-1.1131270682093657,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,342.0,-2.2737367544323213e-08
55,2020-03-17,-1.1113450344686515,-0.4344565202841028,-0.990206891028812,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,889.0,-2.2737367544323213e-08
56,2020-03-18,-0.9527760575206762,-0.3525334507664154,-0.7366401255306412,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,1773.0,-2.2737367544323213e-08
57,2020-03-19,-0.9381378155720276,1.74449317103696,-0.5771950957021517,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,3006.0,-2.2737367544323213e-08
58,2020-03-20,-0.852719978199802,0.4347438480010701,-0.3262623340007071,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,2600.0,-2.2737367544323213e-08
59,2020-03-21,-0.7696758627062437,-0.55853087868226,-0.2303845957998752,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,1.5928079096479393,4952.0,-2.2737367544323213e-08
60,2020-03-22,-0.6945621560139291,-0.6836250263275254,-1.074813474000037,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,1.5928079096479393,4506.0,-2.2737367544323213e-08
61,2020-03-23,-0.6326315344268453,-0.2529340342988535,-1.132091895545794,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,6292.0,-2.2737367544323213e-08
62,2020-03-24,-0.6578774821286951,4.1335194472623,-0.9233031945919676,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,6087.0,-2.2737367544323213e-08
63,2020-03-25,-0.7146717180065817,-0.6292362664817579,-0.7624533627385575,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,9189.0,-2.2737367544323213e-08
64,2020-03-26,-0.4219007813994247,-0.615979006269352,-0.7592925581824861,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,9131.0,-2.2737367544323213e-08
65,2020-03-27,-0.3156991579119452,-0.6628893116363266,-0.3450515610840203,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,8976.0,-2.2737367544323213e-08
66,2020-03-28,-0.7014298342860079,-0.4987032428519157,-0.4144136610644756,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,1.5928079096479393,11882.0,-2.2737367544323213e-08
67,2020-03-29,-0.506485420614973,1.1156231353202728,-0.4572601228245542,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,1.5928079096479393,9798.0,-2.2737367544323213e-08
68,2020-03-30,-0.572576806441857,1.4752688098004103,-0.603183933163183,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,12288.0,-2.2737367544323213e-08
69,2020-03-31,-0.4478949959246783,0.031587165644318,-0.7194313007253638,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,12128.0,-2.2737367544323213e-08
70,2020-04-01,-0.4933877023883145,-0.6339952829682626,-0.723145692520069,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,13102.0,-2.2737367544323213e-08
71,2020-04-02,-0.4026853939052867,-0.2294788816153662,-0.5285210865590335,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,14224.0,-2.2737367544323213e-08
72,2020-04-03,-0.2600939606998869,2.17450430356756,-0.3863652409736877,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,-0.6278220957736403,21733.0,-2.2737367544323213e-08
73,2020-04-04,-0.2183142779088451,0.3630186709544641,-0.3049327565889957,-2.9103830456733704e-11,2.220446049250313e-16,-2.273736754432321e-13,2.273736754432321e-13,7.105427357601002e-15,1.4210854715202004e-14,4.336808689942019e-19,-5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.3290705182007506e-15,0.0,0.0,1.1102230246251563e-16,1.4210854715202004e-14,-8.326672684688674e-17,0.0,-1.4551915228366852e-11,2.8421709430404014e-14,1.4210854715202004e-14,-3.469446951953614e-18,1.5928079096479393,18751.0,-2.2737367544323213e-08
