Region,Outlier
Midwest,22.0
Midwest,26.0
Midwest,39.0
Midwest,26.0
Midwest,29.0
Midwest,22.0
Midwest,44.0
Midwest,21.0
Midwest,32.0
Midwest,27.0
Midwest,29.0
Midwest,28.0
Midwest,29.0
Midwest,29.0
Midwest,31.0
Midwest,31.0
Midwest,27.0
Midwest,27.0
Midwest,26.0
Midwest,32.0
Midwest,21.0
Midwest,38.0
Midwest,21.0
Midwest,32.0
Midwest,22.0
Midwest,26.0
Midwest,26.0
Midwest,34.0
Midwest,24.0
Midwest,31.0
Midwest,35.0
Midwest,47.0
Midwest,143.0
Midwest,116.0
Midwest,51.0
Midwest,143.0
Midwest,187.0
Midwest,124.0
Midwest,148.0
Midwest,119.0
Midwest,135.0
Midwest,73.0
Midwest,110.0
Midwest,118.0
Midwest,299.0
Midwest,187.0
Midwest,185.0
Midwest,49.0
Midwest,106.0
Midwest,177.0
Midwest,123.0
Midwest,105.0
Midwest,232.0
Midwest,159.0
Midwest,153.0
Midwest,167.0
Midwest,262.0
Midwest,225.0
Midwest,135.0
Midwest,198.0
Midwest,78.0
Midwest,126.0
Midwest,126.0
Midwest,124.0
Midwest,218.0
Midwest,133.0
Midwest,320.0
Midwest,98.0
Midwest,245.0
Midwest,231.0
Midwest,261.0
Midwest,138.0
Midwest,260.0
Midwest,142.0
Midwest,137.0
Midwest,55.0
Midwest,32.0
Midwest,50.0
Midwest,38.0
Midwest,45.0
Midwest,46.0
Midwest,59.0
Midwest,38.0
Midwest,65.0
Midwest,65.0
Midwest,56.0
Midwest,40.0
Midwest,49.0
Midwest,50.0
Midwest,64.0
Midwest,58.0
Midwest,51.0
Midwest,32.0
Midwest,53.0
Midwest,28.0
Midwest,52.0
Midwest,50.0
Midwest,50.0
Midwest,57.0
Midwest,26.0
Midwest,35.0
Midwest,69.0
Midwest,51.0
Midwest,66.0
Midwest,48.0
Midwest,60.0
Midwest,41.0
Midwest,34.0
Midwest,55.0
Midwest,52.0
Midwest,56.0
Midwest,44.0
Midwest,53.0
Midwest,28.0
Midwest,49.0
Midwest,46.0
Midwest,76.0
Midwest,52.0
Midwest,55.0
Midwest,35.0
Midwest,35.0
Midwest,21.0
Midwest,26.0
Midwest,27.0
Midwest,23.0
Midwest,27.0
Midwest,24.0
Midwest,52.0
Midwest,23.0
Midwest,87.0
Midwest,63.0
Midwest,82.0
Midwest,49.0
Midwest,58.0
Midwest,63.0
Midwest,76.0
Midwest,62.0
Midwest,84.0
Midwest,80.0
Midwest,66.0
Midwest,27.0
Midwest,51.0
Midwest,52.0
Midwest,60.0
Midwest,70.0
Midwest,70.0
Midwest,71.0
Midwest,40.0
Midwest,71.0
Midwest,56.0
Midwest,70.0
Midwest,73.0
Midwest,69.0
Midwest,77.0
Midwest,38.0
Midwest,52.0
Midwest,158.0
Midwest,92.0
Midwest,85.0
Midwest,105.0
Midwest,69.0
Midwest,37.0
Midwest,111.0
Midwest,135.0
Midwest,84.0
Midwest,85.0
Midwest,59.0
Midwest,56.0
Midwest,39.0
Midwest,26.0
Midwest,61.0
Midwest,26.0
Midwest,61.0
Midwest,51.0
Midwest,69.0
Midwest,34.0
Midwest,25.0
Midwest,224.0
Midwest,231.0
Midwest,242.0
Midwest,220.0
Midwest,188.0
Midwest,196.0
Midwest,248.0
Midwest,133.0
Midwest,283.0
Midwest,214.0
Midwest,201.0
Midwest,97.0
Midwest,108.0
Midwest,196.0
Midwest,190.0
Midwest,188.0
Midwest,218.0
Midwest,156.0
Midwest,97.0
Midwest,131.0
Midwest,197.0
Midwest,220.0
Midwest,196.0
Midwest,204.0
Midwest,176.0
Midwest,88.0
Midwest,110.0
Midwest,261.0
Midwest,215.0
Midwest,216.0
Midwest,248.0
Midwest,150.0
Midwest,75.0
Midwest,163.0
Midwest,197.0
Midwest,229.0
Midwest,228.0
Midwest,129.0
Midwest,144.0
Midwest,86.0
Midwest,213.0
Midwest,177.0
Midwest,156.0
Midwest,74.0
Midwest,75.0
Midwest,22.0
Midwest,25.0
Midwest,25.0
Midwest,21.0
Midwest,21.0
Midwest,39.0
Midwest,31.0
Midwest,23.0
Midwest,79.0
Midwest,77.0
Midwest,98.0
Midwest,83.0
Midwest,103.0
Midwest,83.0
Midwest,103.0
Midwest,74.0
Midwest,137.0
Midwest,128.0
Midwest,86.0
Midwest,59.0
Midwest,58.0
Midwest,52.0
Midwest,77.0
Midwest,65.0
Midwest,85.0
Midwest,78.0
Midwest,38.0
Midwest,64.0
Midwest,78.0
Midwest,100.0
Midwest,81.0
Midwest,101.0
Midwest,84.0
Midwest,42.0
Midwest,63.0
Midwest,73.0
Midwest,95.0
Midwest,119.0
Midwest,62.0
Midwest,71.0
Midwest,40.0
Midwest,68.0
Midwest,85.0
Midwest,96.0
Midwest,82.0
Midwest,72.0
Midwest,53.0
Midwest,28.0
Midwest,22.0
Midwest,56.0
Midwest,94.0
Midwest,88.0
Midwest,73.0
Midwest,51.0
Midwest,34.0
Midwest,21.0
Midwest,27.0
Midwest,26.0
Midwest,22.0
Midwest,32.0
Midwest,27.0
Midwest,21.0
Midwest,24.0
Midwest,25.0
Midwest,25.0
Midwest,29.0
Midwest,31.0
Midwest,21.0
Midwest,28.0
Midwest,27.0
Midwest,29.0
Midwest,24.0
Midwest,43.0
Midwest,23.0
Midwest,28.0
Midwest,29.0
Midwest,40.0
Midwest,24.0
Midwest,29.0
Midwest,27.0
Midwest,26.0
Midwest,35.0
Midwest,26.0
Midwest,22.0
Midwest,21.0
Midwest,23.0
Midwest,25.0
Midwest,22.0
Midwest,24.0
Midwest,25.0
Midwest,24.0
Midwest,27.0
Midwest,47.0
Midwest,37.0
Midwest,36.0
Midwest,22.0
Midwest,21.0
Midwest,25.0
Midwest,36.0
Midwest,22.0
Midwest,28.0
Midwest,29.0
Midwest,29.0
Midwest,23.0
Midwest,21.0
Midwest,25.0
Midwest,47.0
Midwest,24.0
Midwest,21.0
Midwest,59.0
Midwest,31.0
Midwest,29.0
Midwest,29.0
Midwest,25.0
Midwest,28.0
Midwest,25.0
Midwest,35.0
Midwest,34.0
Midwest,31.0
Midwest,21.0
Midwest,40.0
Midwest,31.0
Midwest,28.0
Midwest,40.0
Midwest,51.0
Midwest,27.0
Midwest,29.0
Midwest,35.0
Midwest,28.0
Midwest,45.0
Midwest,54.0
Midwest,38.0
Midwest,31.0
Midwest,43.0
Midwest,43.0
Midwest,47.0
Midwest,50.0
Midwest,45.0
Midwest,33.0
Midwest,93.0
Midwest,53.0
Midwest,55.0
Midwest,46.0
Midwest,34.0
Midwest,68.0
Midwest,53.0
Midwest,44.0
Midwest,35.0
Midwest,32.0
Midwest,29.0
Midwest,28.0
Midwest,26.0
Midwest,23.0
Midwest,23.0
Midwest,39.0
Midwest,38.0
Midwest,25.0
Midwest,37.0
Midwest,35.0
Midwest,26.0
Midwest,28.0
Midwest,25.0
Midwest,21.0
Midwest,24.0
Midwest,25.0
Midwest,31.0
Midwest,25.0
Midwest,36.0
Midwest,22.0
Midwest,23.0
Midwest,21.0
Midwest,31.0
Midwest,27.0
Midwest,27.0
Midwest,53.0
Midwest,23.0
Midwest,24.0
Midwest,31.0
Midwest,47.0
Midwest,22.0
Midwest,32.0
Midwest,28.0
Midwest,43.0
Midwest,25.0
Midwest,60.0
Midwest,25.0
Midwest,69.0
Midwest,58.0
Midwest,54.0
Midwest,74.0
Midwest,27.0
Midwest,34.0
Midwest,33.0
Midwest,113.0
Midwest,112.0
Midwest,74.0
Midwest,75.0
Midwest,156.0
Midwest,104.0
Midwest,96.0
Midwest,103.0
Midwest,177.0
Midwest,175.0
Midwest,190.0
Midwest,114.0
Midwest,51.0
Midwest,44.0
Midwest,59.0
Midwest,68.0
Midwest,85.0
Midwest,138.0
Midwest,153.0
Midwest,60.0
Midwest,51.0
Midwest,43.0
Midwest,29.0
Midwest,22.0
Midwest,23.0
Midwest,24.0
Midwest,31.0
Midwest,21.0
Midwest,45.0
Midwest,26.0
Midwest,32.0
Midwest,23.0
Midwest,25.0
Midwest,21.0
Midwest,29.0
Midwest,21.0
Midwest,27.0
Midwest,28.0
Midwest,24.0
Midwest,26.0
Midwest,25.0
Midwest,21.0
Midwest,25.0
Midwest,23.0
Midwest,25.0
Midwest,31.0
Midwest,40.0
Midwest,46.0
Midwest,37.0
Midwest,40.0
Midwest,23.0
Midwest,29.0
Midwest,37.0
Midwest,26.0
Midwest,27.0
Midwest,23.0
Midwest,23.0
Midwest,26.0
Midwest,28.0
Midwest,24.0
Midwest,30.0
Midwest,28.0
Midwest,21.0
Midwest,26.0
Midwest,22.0
Midwest,41.0
Midwest,22.0
Midwest,32.0
Midwest,24.0
Midwest,86.0
Midwest,22.0
Midwest,23.0
Midwest,26.0
Midwest,25.0
Midwest,30.0
Midwest,30.0
Midwest,27.0
Midwest,26.0
Midwest,23.0
Midwest,28.0
Midwest,35.0
Midwest,24.0
Midwest,23.0
Midwest,22.0
Midwest,31.0
Midwest,26.0
Midwest,28.0
Midwest,34.0
Midwest,22.0
Midwest,31.0
Midwest,62.0
Midwest,21.0
Midwest,37.0
Midwest,29.0
Midwest,32.0
Midwest,35.0
Midwest,50.0
Midwest,29.0
Midwest,40.0
Midwest,31.0
Midwest,53.0
Midwest,26.0
Midwest,29.0
Midwest,31.0
Midwest,33.0
Midwest,26.0
Midwest,29.0
Midwest,23.0
Midwest,28.0
Midwest,27.0
Midwest,24.0
Midwest,25.0
Midwest,26.0
Midwest,33.0
Midwest,21.0
Midwest,38.0
Midwest,21.0
Midwest,37.0
Midwest,23.0
Midwest,24.0
Midwest,25.0
Midwest,47.0
Midwest,47.0
Midwest,29.0
Midwest,56.0
Midwest,22.0
Midwest,36.0
Midwest,45.0
Midwest,49.0
Midwest,50.0
Midwest,40.0
Midwest,75.0
Midwest,58.0
Midwest,48.0
Midwest,65.0
Midwest,51.0
Midwest,38.0
Midwest,61.0
Midwest,66.0
Midwest,38.0
Midwest,64.0
Midwest,86.0
Midwest,84.0
Midwest,75.0
Midwest,65.0
Midwest,51.0
Midwest,69.0
Midwest,80.0
Midwest,71.0
Midwest,133.0
Midwest,87.0
Midwest,142.0
Midwest,92.0
Midwest,119.0
Midwest,90.0
Midwest,124.0
Midwest,99.0
Midwest,162.0
Midwest,174.0
Midwest,97.0
Midwest,95.0
Midwest,68.0
Midwest,133.0
Midwest,104.0
Midwest,103.0
Midwest,178.0
Midwest,75.0
Midwest,98.0
Midwest,114.0
Midwest,84.0
Midwest,31.0
Midwest,32.0
Midwest,257.0
Midwest,143.0
Midwest,118.0
Midwest,185.0
Midwest,212.0
Midwest,205.0
Midwest,194.0
Midwest,210.0
Midwest,277.0
Midwest,207.0
Midwest,171.0
Midwest,309.0
Midwest,299.0
Midwest,243.0
Midwest,167.0
Midwest,151.0
Midwest,204.0
Midwest,156.0
Midwest,156.0
Midwest,176.0
Midwest,181.0
Midwest,254.0
Midwest,124.0
Midwest,120.0
Midwest,74.0
Midwest,216.0
Midwest,221.0
Midwest,228.0
Midwest,176.0
Midwest,150.0
Midwest,171.0
Midwest,106.0
Midwest,209.0
Midwest,162.0
Midwest,105.0
Midwest,189.0
Midwest,135.0
Midwest,124.0
Midwest,79.0
Midwest,95.0
Midwest,144.0
Midwest,175.0
Midwest,156.0
Midwest,124.0
Midwest,127.0
Midwest,113.0
Midwest,68.0
Midwest,32.0
Midwest,23.0
Midwest,58.0
Midwest,36.0
Midwest,47.0
Midwest,21.0
Midwest,29.0
Midwest,42.0
Midwest,22.0
Midwest,24.0
Midwest,25.0
Midwest,45.0
Midwest,44.0
Midwest,35.0
Midwest,42.0
Midwest,25.0
Midwest,22.0
Midwest,65.0
Midwest,54.0
Midwest,92.0
Midwest,64.0
Midwest,26.0
Midwest,122.0
Midwest,100.0
Midwest,80.0
Midwest,64.0
Midwest,42.0
Midwest,25.0
Midwest,59.0
Midwest,77.0
Midwest,64.0
Midwest,33.0
Midwest,21.0
Midwest,46.0
Midwest,33.0
Midwest,58.0
Midwest,24.0
Midwest,34.0
Midwest,49.0
Midwest,35.0
Midwest,35.0
Midwest,67.0
Midwest,39.0
Midwest,64.0
Midwest,54.0
Midwest,57.0
Midwest,54.0
Midwest,30.0
Midwest,60.0
Midwest,52.0
Midwest,36.0
Midwest,57.0
Midwest,36.0
Midwest,55.0
Midwest,27.0
Midwest,66.0
Midwest,69.0
Midwest,50.0
Midwest,48.0
Midwest,81.0
Midwest,45.0
Midwest,60.0
Midwest,49.0
Midwest,30.0
Midwest,64.0
Midwest,89.0
Midwest,62.0
Midwest,45.0
Midwest,37.0
Midwest,44.0
Midwest,81.0
Midwest,81.0
Midwest,56.0
Midwest,41.0
Midwest,70.0
Midwest,42.0
Midwest,21.0
Midwest,56.0
Midwest,34.0
Midwest,23.0
Midwest,53.0
Midwest,35.0
Midwest,24.0
Midwest,22.0
Midwest,26.0
Midwest,199.0
Midwest,60.0
Midwest,23.0
Midwest,47.0
Midwest,28.0
Midwest,26.0
Midwest,22.0
Midwest,33.0
Midwest,21.0
Midwest,24.0
Midwest,30.0
Midwest,21.0
Midwest,22.0
Midwest,28.0
Midwest,23.0
Midwest,22.0
Midwest,22.0
Midwest,38.0
Midwest,24.0
Midwest,41.0
Midwest,23.0
Midwest,22.0
Midwest,23.0
Midwest,25.0
Midwest,45.0
Midwest,35.0
Midwest,27.0
Midwest,24.0
Midwest,144.0
Midwest,76.0
Midwest,45.0
Midwest,83.0
Midwest,113.0
Midwest,93.0
Midwest,53.0
Midwest,59.0
Midwest,98.0
Midwest,71.0
Midwest,103.0
Midwest,90.0
Midwest,92.0
Midwest,112.0
Midwest,90.0
Midwest,39.0
Midwest,111.0
Midwest,50.0
Midwest,135.0
Midwest,55.0
Midwest,86.0
Midwest,73.0
Midwest,60.0
Midwest,71.0
Midwest,48.0
Midwest,54.0
Midwest,81.0
Midwest,85.0
Midwest,74.0
Midwest,61.0
Midwest,36.0
Midwest,72.0
Midwest,60.0
Midwest,78.0
Midwest,63.0
Midwest,74.0
Midwest,64.0
Midwest,89.0
Midwest,52.0
Midwest,62.0
Midwest,42.0
Midwest,83.0
Midwest,91.0
Midwest,101.0
Midwest,59.0
Midwest,74.0
Midwest,71.0
Midwest,29.0
Midwest,41.0
Midwest,73.0
Midwest,28.0
Midwest,49.0
Midwest,52.0
Midwest,57.0
Midwest,23.0
Midwest,23.0
Midwest,34.0
Midwest,59.0
Midwest,24.0
Midwest,32.0
Midwest,53.0
Midwest,44.0
Midwest,21.0
Midwest,73.0
Midwest,50.0
Midwest,41.0
Midwest,24.0
Midwest,35.0
Midwest,23.0
Midwest,39.0
Midwest,172.0
Midwest,78.0
Midwest,64.0
Midwest,50.0
Midwest,309.0
Midwest,224.0
Midwest,154.0
Midwest,209.0
Midwest,285.0
Midwest,307.0
Midwest,248.0
Midwest,150.0
Midwest,258.0
Midwest,179.0
Midwest,249.0
Midwest,280.0
Midwest,197.0
Midwest,319.0
Midwest,220.0
Midwest,116.0
Midwest,239.0
Midwest,180.0
Midwest,145.0
Midwest,193.0
Midwest,181.0
Midwest,174.0
Midwest,148.0
Midwest,164.0
Midwest,139.0
Midwest,203.0
Midwest,199.0
Midwest,224.0
Midwest,189.0
Midwest,183.0
Midwest,136.0
Midwest,222.0
Midwest,149.0
Midwest,175.0
Midwest,132.0
Midwest,220.0
Midwest,145.0
Midwest,159.0
Midwest,88.0
Midwest,180.0
Midwest,80.0
Midwest,184.0
Midwest,202.0
Midwest,151.0
Midwest,114.0
Midwest,150.0
Midwest,112.0
Midwest,23.0
Midwest,24.0
Midwest,23.0
Midwest,25.0
Midwest,28.0
Midwest,24.0
Midwest,27.0
Midwest,27.0
Midwest,41.0
Midwest,27.0
Midwest,26.0
Midwest,23.0
Midwest,31.0
Midwest,24.0
Midwest,22.0
Midwest,21.0
Midwest,29.0
Midwest,30.0
Midwest,30.0
Midwest,22.0
Midwest,21.0
Midwest,22.0
Midwest,22.0
Midwest,32.0
Midwest,24.0
Midwest,191.0
Midwest,99.0
Midwest,140.0
Midwest,131.0
Midwest,108.0
Midwest,156.0
Midwest,147.0
Midwest,117.0
Midwest,51.0
Midwest,80.0
Midwest,84.0
Midwest,178.0
Midwest,76.0
Midwest,194.0
Midwest,127.0
Midwest,106.0
Midwest,30.0
Midwest,72.0
Midwest,112.0
Midwest,53.0
Midwest,119.0
Midwest,148.0
Midwest,50.0
Midwest,96.0
Midwest,100.0
Midwest,129.0
Midwest,151.0
Midwest,112.0
Midwest,131.0
Midwest,93.0
Midwest,51.0
Midwest,77.0
Midwest,112.0
Midwest,112.0
Midwest,69.0
Midwest,51.0
Midwest,103.0
Midwest,116.0
Midwest,104.0
Midwest,86.0
Midwest,68.0
Midwest,32.0
Midwest,115.0
Midwest,85.0
Midwest,103.0
Midwest,61.0
Midwest,25.0
Midwest,49.0
Midwest,31.0
Midwest,30.0
Midwest,39.0
Midwest,34.0
Midwest,23.0
Midwest,32.0
Midwest,32.0
Midwest,22.0
Midwest,27.0
Midwest,48.0
Midwest,49.0
Midwest,63.0
Midwest,46.0
Midwest,76.0
Midwest,64.0
Midwest,52.0
Midwest,78.0
Midwest,60.0
Midwest,52.0
Midwest,111.0
Midwest,100.0
Midwest,41.0
Midwest,23.0
Midwest,32.0
Midwest,165.0
Midwest,117.0
Midwest,144.0
Midwest,157.0
Midwest,82.0
Midwest,100.0
Midwest,81.0
Midwest,82.0
Midwest,23.0
Midwest,56.0
Midwest,23.0
Midwest,26.0
Midwest,60.0
Midwest,30.0
Midwest,36.0
Midwest,37.0
Midwest,38.0
Midwest,40.0
Midwest,41.0
Midwest,32.0
Midwest,33.0
Midwest,26.0
Midwest,60.0
Midwest,32.0
Midwest,30.0
Midwest,39.0
Midwest,26.0
Midwest,27.0
Midwest,34.0
Midwest,27.0
Midwest,49.0
Midwest,29.0
Midwest,40.0
Midwest,34.0
Midwest,23.0
Midwest,28.0
Midwest,38.0
Midwest,31.0
Midwest,33.0
Midwest,59.0
Midwest,30.0
Midwest,41.0
Midwest,38.0
Midwest,29.0
Midwest,28.0
Midwest,42.0
Midwest,33.0
Midwest,26.0
Midwest,34.0
Midwest,29.0
Midwest,30.0
Midwest,43.0
Midwest,39.0
Midwest,31.0
Midwest,44.0
Midwest,21.0
Midwest,51.0
Midwest,42.0
Midwest,50.0
Midwest,73.0
Midwest,48.0
Midwest,28.0
Midwest,34.0
Midwest,60.0
Midwest,55.0
Midwest,50.0
Midwest,28.0
Midwest,73.0
Midwest,22.0
Midwest,61.0
Midwest,39.0
Midwest,55.0
Midwest,78.0
Midwest,36.0
Midwest,22.0
Midwest,51.0
Midwest,62.0
Midwest,32.0
Midwest,61.0
Midwest,89.0
Midwest,42.0
Midwest,82.0
Midwest,25.0
Midwest,29.0
Midwest,22.0
Midwest,34.0
Midwest,21.0
Midwest,27.0
Midwest,24.0
Midwest,30.0
Midwest,36.0
Midwest,55.0
Midwest,40.0
Midwest,56.0
Midwest,28.0
Midwest,50.0
Midwest,57.0
Midwest,79.0
Midwest,73.0
Midwest,44.0
Midwest,24.0
Midwest,63.0
Midwest,63.0
Midwest,40.0
Midwest,71.0
Midwest,83.0
Midwest,80.0
Midwest,34.0
Midwest,79.0
Midwest,38.0
Midwest,22.0
Midwest,31.0
Midwest,45.0
Midwest,77.0
Midwest,39.0
Midwest,25.0
Midwest,110.0
Midwest,81.0
Midwest,46.0
Midwest,147.0
Midwest,38.0
Midwest,30.0
Midwest,80.0
Midwest,68.0
Midwest,50.0
Midwest,31.0
Midwest,35.0
Midwest,64.0
Midwest,32.0
Midwest,24.0
Midwest,22.0
Midwest,29.0
Midwest,23.0
Midwest,25.0
Midwest,28.0
Midwest,34.0
Midwest,51.0
Midwest,42.0
Midwest,27.0
Midwest,22.0
Midwest,28.0
Midwest,49.0
Midwest,24.0
Midwest,65.0
Midwest,22.0
Midwest,21.0
Midwest,55.0
Midwest,48.0
Midwest,53.0
Midwest,68.0
Midwest,43.0
Midwest,26.0
Midwest,67.0
Midwest,50.0
Midwest,35.0
Midwest,35.0
Midwest,34.0
Midwest,30.0
Midwest,49.0
Midwest,30.0
Midwest,38.0
Midwest,34.0
Midwest,23.0
Midwest,24.0
Midwest,25.0
Midwest,30.0
Midwest,63.0
Midwest,28.0
Midwest,32.0
Midwest,35.0
Midwest,21.0
Midwest,67.0
Midwest,22.0
Midwest,51.0
Midwest,25.0
Midwest,25.0
Midwest,23.0
Midwest,25.0
Midwest,30.0
Midwest,31.0
Midwest,27.0
Midwest,24.0
Midwest,42.0
Midwest,22.0
Midwest,33.0
Midwest,31.0
Midwest,31.0
Midwest,29.0
Midwest,35.0
Midwest,44.0
Midwest,39.0
Midwest,30.0
Midwest,38.0
Midwest,32.0
Midwest,57.0
Midwest,37.0
Midwest,35.0
Midwest,59.0
Midwest,33.0
Midwest,21.0
Midwest,47.0
Midwest,36.0
Midwest,32.0
Midwest,41.0
Midwest,52.0
Midwest,33.0
Midwest,58.0
Midwest,77.0
Midwest,73.0
Midwest,112.0
Midwest,102.0
Midwest,72.0
Midwest,57.0
Midwest,118.0
Midwest,161.0
Midwest,169.0
Midwest,144.0
Midwest,81.0
Midwest,67.0
Midwest,30.0
Midwest,38.0
Midwest,69.0
Midwest,103.0
Midwest,115.0
Midwest,93.0
Midwest,49.0
Midwest,49.0
Midwest,51.0
Midwest,59.0
Midwest,33.0
Midwest,35.0
Midwest,21.0
Midwest,21.0
Midwest,38.0
Midwest,187.0
Midwest,119.0
Midwest,128.0
Midwest,107.0
Midwest,128.0
Midwest,130.0
Midwest,130.0
Midwest,128.0
Midwest,145.0
Midwest,100.0
Midwest,126.0
Midwest,94.0
Midwest,135.0
Midwest,130.0
Midwest,121.0
Midwest,158.0
Midwest,57.0
Midwest,83.0
Midwest,69.0
Midwest,98.0
Midwest,88.0
Midwest,101.0
Midwest,107.0
Midwest,74.0
Midwest,77.0
Midwest,56.0
Midwest,104.0
Midwest,124.0
Midwest,136.0
Midwest,92.0
Midwest,80.0
Midwest,90.0
Midwest,90.0
Midwest,121.0
Midwest,40.0
Midwest,101.0
Midwest,124.0
Midwest,59.0
Midwest,68.0
Midwest,43.0
Midwest,47.0
Midwest,72.0
Midwest,65.0
Midwest,86.0
Midwest,68.0
Midwest,49.0
Midwest,42.0
Midwest,57.0
Midwest,25.0
Midwest,22.0
Midwest,27.0
Midwest,22.0
Midwest,22.0
Midwest,28.0
Midwest,21.0
Midwest,22.0
Midwest,21.0
Midwest,26.0
Midwest,23.0
Midwest,23.0
Midwest,37.0
Midwest,23.0
Midwest,23.0
Midwest,22.0
Midwest,33.0
Midwest,48.0
Midwest,41.0
Midwest,21.0
Midwest,37.0
Midwest,23.0
Midwest,25.0
Midwest,27.0
Midwest,39.0
Midwest,21.0
Midwest,24.0
Midwest,23.0
Midwest,35.0
Midwest,24.0
Midwest,23.0
Midwest,21.0
Midwest,23.0
Midwest,37.0
Midwest,30.0
Midwest,21.0
Midwest,212.0
Midwest,110.0
Midwest,155.0
Midwest,147.0
Midwest,150.0
Midwest,215.0
Midwest,215.0
Midwest,172.0
Midwest,176.0
Midwest,135.0
Midwest,166.0
Midwest,214.0
Midwest,268.0
Midwest,159.0
Midwest,163.0
Midwest,150.0
Midwest,116.0
Midwest,130.0
Midwest,135.0
Midwest,162.0
Midwest,170.0
Midwest,166.0
Midwest,127.0
Midwest,91.0
Midwest,125.0
Midwest,135.0
Midwest,160.0
Midwest,179.0
Midwest,187.0
Midwest,177.0
Midwest,122.0
Midwest,166.0
Midwest,220.0
Midwest,156.0
Midwest,231.0
Midwest,237.0
Midwest,306.0
Midwest,164.0
Midwest,196.0
Midwest,182.0
Midwest,286.0
Midwest,231.0
Midwest,150.0
Midwest,275.0
Midwest,171.0
Midwest,242.0
Midwest,235.0
Midwest,207.0
Midwest,22.0
Midwest,23.0
Midwest,26.0
Midwest,21.0
Midwest,28.0
Midwest,28.0
Midwest,21.0
Midwest,33.0
Midwest,34.0
Midwest,105.0
Midwest,71.0
Midwest,62.0
Midwest,50.0
Midwest,88.0
Midwest,49.0
Midwest,77.0
Midwest,119.0
Midwest,90.0
Midwest,60.0
Midwest,46.0
Midwest,77.0
Midwest,78.0
Midwest,73.0
Midwest,84.0
Midwest,100.0
Midwest,41.0
Midwest,42.0
Midwest,75.0
Midwest,55.0
Midwest,48.0
Midwest,75.0
Midwest,66.0
Midwest,30.0
Midwest,73.0
Midwest,57.0
Midwest,64.0
Midwest,109.0
Midwest,67.0
Midwest,138.0
Midwest,61.0
Midwest,72.0
Midwest,111.0
Midwest,71.0
Midwest,138.0
Midwest,86.0
Midwest,83.0
Midwest,50.0
Midwest,40.0
Midwest,73.0
Midwest,70.0
Midwest,74.0
Midwest,97.0
Midwest,104.0
Midwest,37.0
Midwest,98.0
Midwest,62.0
Midwest,98.0
Midwest,27.0
Midwest,34.0
Midwest,25.0
Midwest,24.0
Midwest,23.0
Midwest,39.0
Midwest,39.0
Midwest,25.0
Midwest,22.0
Midwest,22.0
Midwest,33.0
Midwest,21.0
Midwest,23.0
Midwest,22.0
Midwest,36.0
Midwest,21.0
Midwest,26.0
Midwest,22.0
Midwest,23.0
Midwest,22.0
Midwest,30.0
Midwest,21.0
Midwest,24.0
Midwest,24.0
Midwest,24.0
Midwest,23.0
Midwest,34.0
Midwest,32.0
Midwest,36.0
Midwest,22.0
Midwest,22.0
Midwest,24.0
Midwest,23.0
Midwest,137.0
Midwest,104.0
Midwest,90.0
Midwest,92.0
Midwest,91.0
Midwest,79.0
Midwest,41.0
Midwest,52.0
Midwest,81.0
Midwest,60.0
Midwest,29.0
Midwest,71.0
Midwest,64.0
Midwest,32.0
Midwest,65.0
Midwest,64.0
Midwest,31.0
Midwest,40.0
Midwest,39.0
Midwest,60.0
Midwest,66.0
Midwest,72.0
Midwest,55.0
Midwest,34.0
Midwest,47.0
Midwest,32.0
Midwest,48.0
Midwest,59.0
Midwest,36.0
Midwest,52.0
Midwest,45.0
Midwest,29.0
Midwest,57.0
Midwest,52.0
Midwest,58.0
Midwest,40.0
Midwest,35.0
Midwest,27.0
Midwest,27.0
Midwest,23.0
Midwest,32.0
Midwest,24.0
Midwest,49.0
Midwest,26.0
Midwest,42.0
Midwest,37.0
Midwest,102.0
Midwest,77.0
Midwest,23.0
Midwest,21.0
Midwest,22.0
Midwest,22.0
Midwest,26.0
Midwest,27.0
Midwest,23.0
Midwest,21.0
Midwest,24.0
Midwest,25.0
Midwest,25.0
Midwest,81.0
Midwest,44.0
Midwest,54.0
Midwest,33.0
Midwest,35.0
Midwest,22.0
Midwest,60.0
Midwest,55.0
Midwest,89.0
Midwest,44.0
Midwest,36.0
Midwest,40.0
Midwest,51.0
Midwest,55.0
Midwest,75.0
Midwest,32.0
Midwest,42.0
Midwest,23.0
Midwest,25.0
Midwest,42.0
Midwest,70.0
Midwest,55.0
Midwest,76.0
Midwest,45.0
Midwest,52.0
Midwest,63.0
Midwest,71.0
Midwest,86.0
Midwest,135.0
Midwest,146.0
Midwest,146.0
Midwest,58.0
Midwest,306.0
Midwest,118.0
Midwest,99.0
Midwest,132.0
Midwest,124.0
Midwest,58.0
Midwest,21.0
Midwest,34.0
Midwest,65.0
Midwest,81.0
Midwest,137.0
Midwest,65.0
Midwest,58.0
Midwest,64.0
Midwest,68.0
Midwest,69.0
Midwest,54.0
Midwest,24.0
Midwest,21.0
Midwest,22.0
Midwest,30.0
Midwest,27.0
Midwest,37.0
Midwest,24.0
Midwest,24.0
Midwest,23.0
Midwest,43.0
Midwest,30.0
Midwest,40.0
Midwest,27.0
Midwest,54.0
Midwest,23.0
Midwest,26.0
Midwest,35.0
Midwest,26.0
Midwest,26.0
Midwest,32.0
Midwest,26.0
Midwest,28.0
Midwest,29.0
Midwest,21.0
Midwest,23.0
